Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2018-03-02 01:00 AM,2018,03,02,01,28.5,85,Moderate,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 02:00 AM,2018,03,02,02,28.7,86,Moderate,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 03:00 AM,2018,03,02,03,26.7,82,Moderate,24.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 04:00 AM,2018,03,02,04,23.4,75,Moderate,18.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 05:00 AM,2018,03,02,05,21.3,70,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 06:00 AM,2018,03,02,06,20.8,69,Moderate,20.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 07:00 AM,2018,03,02,07,22.9,74,Moderate,25.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 08:00 AM,2018,03,02,08,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 09:00 AM,2018,03,02,09,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 10:00 AM,2018,03,02,10,22.9,74,Moderate,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 11:00 AM,2018,03,02,11,22.3,72,Moderate,21.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 12:00 PM,2018,03,02,12,26.6,81,Moderate,32.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 01:00 PM,2018,03,02,13,31.6,92,Moderate,36.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 02:00 PM,2018,03,02,14,35.2,100,Moderate,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 03:00 PM,2018,03,02,15,35.5,101,Unhealthy for Sensitive Groups,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 04:00 PM,2018,03,02,16,33.2,95,Moderate,30.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 05:00 PM,2018,03,02,17,31.6,92,Moderate,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 06:00 PM,2018,03,02,18,30.1,89,Moderate,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 07:00 PM,2018,03,02,19,31.8,92,Moderate,33.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 08:00 PM,2018,03,02,20,30.5,90,Moderate,29.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 09:00 PM,2018,03,02,21,31.2,91,Moderate,31.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 10:00 PM,2018,03,02,22,31.0,91,Moderate,30.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-02 11:00 PM,2018,03,02,23,29.0,87,Moderate,25.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 12:00 AM,2018,03,03,00,30.4,89,Moderate,33.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 01:00 AM,2018,03,03,01,32.3,93,Moderate,35.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 02:00 AM,2018,03,03,02,30.6,90,Moderate,27.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 03:00 AM,2018,03,03,03,33.4,96,Moderate,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 04:00 AM,2018,03,03,04,34.3,98,Moderate,35.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 05:00 AM,2018,03,03,05,34.4,98,Moderate,34.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 06:00 AM,2018,03,03,06,43.6,121,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 07:00 AM,2018,03,03,07,38.3,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 08:00 AM,2018,03,03,08,35.6,101,Unhealthy for Sensitive Groups,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 09:00 AM,2018,03,03,09,32.8,95,Moderate,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 10:00 AM,2018,03,03,10,32.8,95,Moderate,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 11:00 AM,2018,03,03,11,31.0,91,Moderate,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 12:00 PM,2018,03,03,12,28.6,86,Moderate,26.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 01:00 PM,2018,03,03,13,32.7,94,Moderate,36.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 02:00 PM,2018,03,03,14,33.9,97,Moderate,35.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 03:00 PM,2018,03,03,15,36.9,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 04:00 PM,2018,03,03,16,39.4,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 05:00 PM,2018,03,03,17,41.2,115,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 06:00 PM,2018,03,03,18,42.8,119,Unhealthy for Sensitive Groups,45.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 07:00 PM,2018,03,03,19,43.4,120,Unhealthy for Sensitive Groups,44.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 08:00 PM,2018,03,03,20,45.3,125,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 09:00 PM,2018,03,03,21,40.2,113,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 10:00 PM,2018,03,03,22,37.3,105,Unhealthy for Sensitive Groups,33.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-03 11:00 PM,2018,03,03,23,32.4,94,Moderate,26.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 12:00 AM,2018,03,04,00,33.5,96,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 01:00 AM,2018,03,04,01,34.1,97,Moderate,34.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 02:00 AM,2018,03,04,02,31.8,92,Moderate,28.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 03:00 AM,2018,03,04,03,29.5,88,Moderate,26.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 04:00 AM,2018,03,04,04,26.1,80,Moderate,23.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 05:00 AM,2018,03,04,05,26.8,82,Moderate,27.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 06:00 AM,2018,03,04,06,36.5,103,Unhealthy for Sensitive Groups,46.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 07:00 AM,2018,03,04,07,43.2,120,Unhealthy for Sensitive Groups,49.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 08:00 AM,2018,03,04,08,46.2,127,Unhealthy for Sensitive Groups,49.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 09:00 AM,2018,03,04,09,50.6,138,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 10:00 AM,2018,03,04,10,52.9,144,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 11:00 AM,2018,03,04,11,57.1,152,Unhealthy,61.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 12:00 PM,2018,03,04,12,64.6,156,Unhealthy,72.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 01:00 PM,2018,03,04,13,69.7,158,Unhealthy,74.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 02:00 PM,2018,03,04,14,70.7,159,Unhealthy,71.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 03:00 PM,2018,03,04,15,65.6,156,Unhealthy,60.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 04:00 PM,2018,03,04,16,58.3,152,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 05:00 PM,2018,03,04,17,57.3,152,Unhealthy,52.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 06:00 PM,2018,03,04,18,54.1,147,Unhealthy for Sensitive Groups,47.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 07:00 PM,2018,03,04,19,50.1,137,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 08:00 PM,2018,03,04,20,49.5,135,Unhealthy for Sensitive Groups,48.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 09:00 PM,2018,03,04,21,45.2,125,Unhealthy for Sensitive Groups,40.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 10:00 PM,2018,03,04,22,39.8,112,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-04 11:00 PM,2018,03,04,23,37.4,106,Unhealthy for Sensitive Groups,34.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 12:00 AM,2018,03,05,00,35.6,101,Unhealthy for Sensitive Groups,33.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 01:00 AM,2018,03,05,01,33.3,96,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 02:00 AM,2018,03,05,02,32.8,95,Moderate,32.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 03:00 AM,2018,03,05,03,35.7,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 04:00 AM,2018,03,05,04,37.0,105,Unhealthy for Sensitive Groups,38.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 05:00 AM,2018,03,05,05,37.2,105,Unhealthy for Sensitive Groups,37.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 06:00 AM,2018,03,05,06,36.0,102,Unhealthy for Sensitive Groups,33.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 07:00 AM,2018,03,05,07,34.9,99,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 08:00 AM,2018,03,05,08,34.6,98,Moderate,33.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 09:00 AM,2018,03,05,09,35.9,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 10:00 AM,2018,03,05,10,35.9,102,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2018-03-05 12:00 PM,2018,03,05,12,-999.0,-999,N/A,34.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 01:00 PM,2018,03,05,13,35.1,99,Moderate,33.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 02:00 PM,2018,03,05,14,38.7,109,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 03:00 PM,2018,03,05,15,40.1,112,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 04:00 PM,2018,03,05,16,40.5,113,Unhealthy for Sensitive Groups,41.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 05:00 PM,2018,03,05,17,44.5,123,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 06:00 PM,2018,03,05,18,43.8,121,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 07:00 PM,2018,03,05,19,40.0,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 08:00 PM,2018,03,05,20,37.4,106,Unhealthy for Sensitive Groups,32.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 09:00 PM,2018,03,05,21,34.8,99,Moderate,31.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 10:00 PM,2018,03,05,22,36.2,103,Unhealthy for Sensitive Groups,38.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-05 11:00 PM,2018,03,05,23,29.4,87,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 12:00 AM,2018,03,06,00,26.2,81,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 01:00 AM,2018,03,06,01,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 02:00 AM,2018,03,06,02,25.1,78,Moderate,24.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 03:00 AM,2018,03,06,03,21.1,70,Moderate,17.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 04:00 AM,2018,03,06,04,21.0,70,Moderate,20.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 05:00 AM,2018,03,06,05,19.9,67,Moderate,18.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 06:00 AM,2018,03,06,06,19.1,66,Moderate,18.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 07:00 AM,2018,03,06,07,22.0,72,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 08:00 AM,2018,03,06,08,23.5,75,Moderate,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 09:00 AM,2018,03,06,09,23.7,75,Moderate,23.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 10:00 AM,2018,03,06,10,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 11:00 AM,2018,03,06,11,23.0,74,Moderate,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 12:00 PM,2018,03,06,12,22.5,73,Moderate,21.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 01:00 PM,2018,03,06,13,24.4,77,Moderate,27.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 02:00 PM,2018,03,06,14,21.7,71,Moderate,17.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 03:00 PM,2018,03,06,15,23.0,74,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 04:00 PM,2018,03,06,16,25.9,80,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 05:00 PM,2018,03,06,17,25.9,80,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 06:00 PM,2018,03,06,18,26.8,82,Moderate,27.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 07:00 PM,2018,03,06,19,26.0,80,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 08:00 PM,2018,03,06,20,26.8,82,Moderate,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 09:00 PM,2018,03,06,21,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 10:00 PM,2018,03,06,22,27.0,82,Moderate,27.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-06 11:00 PM,2018,03,06,23,30.3,89,Moderate,33.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 12:00 AM,2018,03,07,00,29.2,87,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 01:00 AM,2018,03,07,01,28.9,86,Moderate,28.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 02:00 AM,2018,03,07,02,23.9,76,Moderate,18.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 03:00 AM,2018,03,07,03,22.9,74,Moderate,21.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 04:00 AM,2018,03,07,04,19.3,66,Moderate,15.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 05:00 AM,2018,03,07,05,17.1,62,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 06:00 AM,2018,03,07,06,16.7,61,Moderate,16.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 07:00 AM,2018,03,07,07,20.5,69,Moderate,24.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 08:00 AM,2018,03,07,08,27.9,84,Moderate,35.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 09:00 AM,2018,03,07,09,36.2,103,Unhealthy for Sensitive Groups,44.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 10:00 AM,2018,03,07,10,47.3,130,Unhealthy for Sensitive Groups,58.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 11:00 AM,2018,03,07,11,45.9,127,Unhealthy for Sensitive Groups,44.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 12:00 PM,2018,03,07,12,39.5,111,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 01:00 PM,2018,03,07,13,36.6,104,Unhealthy for Sensitive Groups,33.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 02:00 PM,2018,03,07,14,31.6,92,Moderate,26.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 03:00 PM,2018,03,07,15,24.9,78,Moderate,18.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 04:00 PM,2018,03,07,16,25.1,78,Moderate,25.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 05:00 PM,2018,03,07,17,29.4,87,Moderate,33.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 06:00 PM,2018,03,07,18,28.2,85,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 07:00 PM,2018,03,07,19,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 08:00 PM,2018,03,07,20,30.3,89,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 09:00 PM,2018,03,07,21,31.6,92,Moderate,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 10:00 PM,2018,03,07,22,30.7,90,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-07 11:00 PM,2018,03,07,23,28.4,85,Moderate,25.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 12:00 AM,2018,03,08,00,25.0,78,Moderate,21.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 01:00 AM,2018,03,08,01,25.0,78,Moderate,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 02:00 AM,2018,03,08,02,23.8,76,Moderate,22.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 03:00 AM,2018,03,08,03,14.8,57,Moderate,6.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 04:00 AM,2018,03,08,04,12.0,50,Good,9.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 05:00 AM,2018,03,08,05,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 06:00 AM,2018,03,08,06,13.5,54,Moderate,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 07:00 AM,2018,03,08,07,13.7,54,Moderate,14.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 08:00 AM,2018,03,08,08,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 09:00 AM,2018,03,08,09,16.6,60,Moderate,17.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 10:00 AM,2018,03,08,10,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 11:00 AM,2018,03,08,11,17.3,62,Moderate,17.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 12:00 PM,2018,03,08,12,15.7,59,Moderate,14.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 01:00 PM,2018,03,08,13,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 02:00 PM,2018,03,08,14,16.6,60,Moderate,16.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 03:00 PM,2018,03,08,15,16.3,60,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 04:00 PM,2018,03,08,16,16.5,60,Moderate,17.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 05:00 PM,2018,03,08,17,17.7,63,Moderate,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 06:00 PM,2018,03,08,18,20.5,69,Moderate,23.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 07:00 PM,2018,03,08,19,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 08:00 PM,2018,03,08,20,23.0,74,Moderate,24.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 09:00 PM,2018,03,08,21,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 10:00 PM,2018,03,08,22,21.8,71,Moderate,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-08 11:00 PM,2018,03,08,23,21.4,71,Moderate,20.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 12:00 AM,2018,03,09,00,20.1,68,Moderate,17.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 01:00 AM,2018,03,09,01,15.3,58,Moderate,11.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 02:00 AM,2018,03,09,02,16.9,61,Moderate,18.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 03:00 AM,2018,03,09,03,39.9,112,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 04:00 AM,2018,03,09,04,79.4,163,Unhealthy,118.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 05:00 AM,2018,03,09,05,67.8,157,Unhealthy,56.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 06:00 AM,2018,03,09,06,52.3,142,Unhealthy for Sensitive Groups,36.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 07:00 AM,2018,03,09,07,43.0,119,Unhealthy for Sensitive Groups,33.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 08:00 AM,2018,03,09,08,33.4,96,Moderate,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 09:00 AM,2018,03,09,09,26.2,81,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 10:00 AM,2018,03,09,10,22.5,73,Moderate,18.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 11:00 AM,2018,03,09,11,19.8,67,Moderate,17.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 12:00 PM,2018,03,09,12,20.8,69,Moderate,21.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 01:00 PM,2018,03,09,13,18.4,64,Moderate,16.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 02:00 PM,2018,03,09,14,19.2,66,Moderate,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 03:00 PM,2018,03,09,15,21.1,70,Moderate,22.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 04:00 PM,2018,03,09,16,21.0,70,Moderate,21.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 05:00 PM,2018,03,09,17,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 06:00 PM,2018,03,09,18,23.9,76,Moderate,25.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 07:00 PM,2018,03,09,19,30.6,90,Moderate,37.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 08:00 PM,2018,03,09,20,38.5,108,Unhealthy for Sensitive Groups,46.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-03-09 09:00 PM,2018,03,09,21,50.0,137,Unhealthy for Sensitive Groups,61.5,UG/M3,1 Hr,Valid
